monster,game,input,value,unit,source
teostra,MHRS,tolerance_paralysis,300,status build-up points,https://mhrice.info/mhrice.json
teostra,MH4U,tolerance_poison,180,status build-up points,https://kiranico.com/en/mh4u/monster/teostra
teostra,MHGU,tolerance_poison,180,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
teostra,MHRS,tolerance_poison,150,status build-up points,https://mhrice.info/mhrice.json
teostra,MH4U,tolerance_sleep,200,status build-up points,https://kiranico.com/en/mh4u/monster/teostra
teostra,MHGU,tolerance_sleep,200,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
teostra,MHRS,tolerance_sleep,250,status build-up points,https://mhrice.info/mhrice.json
teostra,MH4U,tolerance_stun,150,status build-up points,https://kiranico.com/en/mh4u/monster/teostra
teostra,MHGU,tolerance_stun,150,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
teostra,MHRS,tolerance_stun,150,status build-up points,https://mhrice.info/mhrice.json
terra-shogun-ceanataur,MHFU,base_hp,2960,"HP points (raw, min of appear[].health across quests)",https://raw.githubusercontent.com/Kolyn090/mhfu-db/394b2f99a9d56c83153d9dc045e207334bbd1095/Monsters/stats.json
terra-shogun-ceanataur,MHFU,enrage_attack_mult,1.4,multiplier (x),https://raw.githubusercontent.com/Kolyn090/mhfu-db/394b2f99a9d56c83153d9dc045e207334bbd1095/Monsters/stats.json
terra-shogun-ceanataur,MHFU,head_stagger,150,flinch/stagger damage threshold (raw),https://raw.githubusercontent.com/Kolyn090/mhfu-db/394b2f99a9d56c83153d9dc045e207334bbd1095/Monsters/basic-parts-duration.json
terra-shogun-ceanataur,MHFU,hitzone_max_raw,55,"percent (raw hitzone, external non-conditional parts, max of slash/strike/shooting)",https://raw.githubusercontent.com/Kolyn090/mhfu-db/394b2f99a9d56c83153d9dc045e207334bbd1095/Monsters/weapon-effectiveness.json
terra-shogun-ceanataur,MHFU,size_base,863,cm,https://raw.githubusercontent.com/Kolyn090/mhfu-db/394b2f99a9d56c83153d9dc045e207334bbd1095/Monsters/size.json
terra-shogun-ceanataur,MHFU,size_gold,1035.6,cm,https://raw.githubusercontent.com/Kolyn090/mhfu-db/394b2f99a9d56c83153d9dc045e207334bbd1095/Monsters/size.json
terra-shogun-ceanataur,MHFU,tolerance_paralysis,125,status build-up points,https://raw.githubusercontent.com/Kolyn090/mhfu-db/394b2f99a9d56c83153d9dc045e207334bbd1095/Monsters/status-effectiveness.json
terra-shogun-ceanataur,MHFU,tolerance_poison,200,status build-up points,https://raw.githubusercontent.com/Kolyn090/mhfu-db/394b2f99a9d56c83153d9dc045e207334bbd1095/Monsters/status-effectiveness.json
terra-shogun-ceanataur,MHFU,tolerance_sleep,150,status build-up points,https://raw.githubusercontent.com/Kolyn090/mhfu-db/394b2f99a9d56c83153d9dc045e207334bbd1095/Monsters/status-effectiveness.json
terra-shogun-ceanataur,MHFU,tolerance_stun,100,status build-up points,https://raw.githubusercontent.com/Kolyn090/mhfu-db/394b2f99a9d56c83153d9dc045e207334bbd1095/Monsters/status-effectiveness.json
tetranadon,MHRS,base_hp,4500,"HP (base_hp_vital, LR/HR)",https://mhrice.info/mhrice.json
tetranadon,MHRS,enrage_attack_mult,1.1,multiplier,https://mhrice.info/mhrice.json
tetranadon,MHRS,enrage_duration,90,seconds,https://mhrice.info/mhrice.json
tetranadon,MHRS,enrage_speed_mult,1.1,motion-rate multiplier,https://mhrice.info/mhrice.json
tetranadon,MHRS,enrage_trigger,1450,damage points (High Rank),https://mhrice.info/mhrice.json
tetranadon,MHRS,head_stagger,300,"part vital (flinch value, LR/HR)",https://mhrice.info/mhrice.json
tetranadon,MHRS,hitzone_max_raw,70,hitzone percent (max over all parts and phases),https://mhrice.info/mhrice.json
tetranadon,MHRS,move_power_max,80,raw damage (max base_damage),https://mhrice.info/mhrice.json
tetranadon,MHRS,size_base,964.99,cm,https://mhrice.info/mhrice.json
tetranadon,MHRS,size_gold,1186.9377,cm (base_size * king_boarder),https://mhrice.info/mhrice.json
tetranadon,MHRS,tolerance_paralysis,130,status build-up points,https://mhrice.info/mhrice.json
tetranadon,MHRS,tolerance_poison,150,status build-up points,https://mhrice.info/mhrice.json
tetranadon,MHRS,tolerance_sleep,150,status build-up points,https://mhrice.info/mhrice.json
tetranadon,MHRS,tolerance_stun,120,status build-up points,https://mhrice.info/mhrice.json
tetsucabra,MH4U,base_hp,4000,HP,https://kiranico.com/en/mh4u/monster/tetsucabra
tetsucabra,MHGU,base_hp,4000,HP,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
tetsucabra,MH4U,enrage_attack_mult,1.3,multiplier,https://kiranico.com/en/mh4u/monster/tetsucabra
tetsucabra,MH4U,enrage_duration,90,seconds,https://kiranico.com/en/mh4u/monster/tetsucabra
tetsucabra,MH4U,enrage_speed_mult,1.2,multiplier,https://kiranico.com/en/mh4u/monster/tetsucabra
tetsucabra,MH4U,head_stagger,220,damage,https://kiranico.com/en/mh4u/monster/tetsucabra
tetsucabra,MHGU,head_stagger,220,stagger threshold (raw),https://mhgu.kiranico.com/monster/63906
tetsucabra,MH4U,hitzone_max_raw,60,hitzone %,https://kiranico.com/en/mh4u/monster/tetsucabra
tetsucabra,MHGU,hitzone_max_raw,85,raw hitzone percent (max over all Kiranico GU states),https://mhgu.kiranico.com/monster/63906
tetsucabra,MH4U,size_base,1265.7920741526257,cm,https://kiranico.com/en/mh4u/monster/tetsucabra
tetsucabra,MHGU,size_base,1265.8,cm,https://mhgu.kiranico.com/monster/63906
tetsucabra,MH4U,size_gold,1556.9,cm,https://kiranico.com/en/mh4u/monster/tetsucabra
tetsucabra,MHGU,size_gold,1556.93,cm,https://mhgu.kiranico.com/monster/63906
tetsucabra,MH4U,tolerance_paralysis,200,status build-up points,https://kiranico.com/en/mh4u/monster/tetsucabra
tetsucabra,MHGU,tolerance_paralysis,200,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
tetsucabra,MH4U,tolerance_poison,100,status build-up points,https://kiranico.com/en/mh4u/monster/tetsucabra
tetsucabra,MHGU,tolerance_poison,100,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
tetsucabra,MH4U,tolerance_sleep,150,status build-up points,https://kiranico.com/en/mh4u/monster/tetsucabra
tetsucabra,MHGU,tolerance_sleep,150,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
tetsucabra,MH4U,tolerance_stun,200,status build-up points,https://kiranico.com/en/mh4u/monster/tetsucabra
tetsucabra,MHGU,tolerance_stun,200,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
thunder-serpent-narwa,MHRS,base_hp,8300,"HP (base_hp_vital, LR/HR)",https://mhrice.info/mhrice.json
thunder-serpent-narwa,MHRS,enrage_attack_mult,1.2,multiplier,https://mhrice.info/mhrice.json
thunder-serpent-narwa,MHRS,enrage_duration,180,seconds,https://mhrice.info/mhrice.json
thunder-serpent-narwa,MHRS,enrage_speed_mult,1.15,motion-rate multiplier,https://mhrice.info/mhrice.json
thunder-serpent-narwa,MHRS,enrage_trigger,900,damage points (High Rank),https://mhrice.info/mhrice.json
thunder-serpent-narwa,MHRS,head_stagger,0,"part vital (flinch value, LR/HR)",https://mhrice.info/mhrice.json
thunder-serpent-narwa,MHRS,hitzone_max_raw,90,hitzone percent (max over all parts and phases),https://mhrice.info/mhrice.json
thunder-serpent-narwa,MHRS,move_power_max,224,raw damage (max base_damage),https://mhrice.info/mhrice.json
thunder-serpent-narwa,MHRS,size_base,3875.05,cm,https://mhrice.info/mhrice.json
thunder-serpent-narwa,MHRS,size_gold,4766.3115,cm (base_size * king_boarder),https://mhrice.info/mhrice.json
thunder-serpent-narwa,MHRS,tolerance_paralysis,300,status build-up points,https://mhrice.info/mhrice.json
thunder-serpent-narwa,MHRS,tolerance_poison,250,status build-up points,https://mhrice.info/mhrice.json
thunder-serpent-narwa,MHRS,tolerance_sleep,300,status build-up points,https://mhrice.info/mhrice.json
thunder-serpent-narwa,MHRS,tolerance_stun,300,status build-up points,https://mhrice.info/mhrice.json
thunderlord-zinogre,MHGU,base_hp,5800,HP,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
thunderlord-zinogre,MHGU,head_stagger,380,stagger threshold (raw),https://mhgu.kiranico.com/monster/6e0b6
thunderlord-zinogre,MHGU,hitzone_max_raw,65,raw hitzone percent (max over all Kiranico GU states),https://mhgu.kiranico.com/monster/6e0b6
thunderlord-zinogre,MHGU,size_base,1534.46,cm,https://mhgu.kiranico.com/monster/6e0b6
thunderlord-zinogre,MHGU,size_gold,1887.39,cm,https://mhgu.kiranico.com/monster/6e0b6
thunderlord-zinogre,MHGU,tolerance_paralysis,180,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
thunderlord-zinogre,MHGU,tolerance_poison,180,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
thunderlord-zinogre,MHGU,tolerance_sleep,180,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
thunderlord-zinogre,MHGU,tolerance_stun,150,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
tidal-najarala,MH4U,base_hp,4850,HP,https://kiranico.com/en/mh4u/monster/tidal-najarala
tidal-najarala,MH4U,enrage_attack_mult,1.3,multiplier,https://kiranico.com/en/mh4u/monster/tidal-najarala
tidal-najarala,MH4U,enrage_duration,80,seconds,https://kiranico.com/en/mh4u/monster/tidal-najarala
tidal-najarala,MH4U,enrage_speed_mult,1.2,multiplier,https://kiranico.com/en/mh4u/monster/tidal-najarala
tidal-najarala,MH4U,head_stagger,80,damage,https://kiranico.com/en/mh4u/monster/tidal-najarala
tidal-najarala,MH4U,hitzone_max_raw,60,hitzone %,https://kiranico.com/en/mh4u/monster/tidal-najarala
tidal-najarala,MH4U,size_base,4370.444444444444,cm,https://kiranico.com/en/mh4u/monster/tidal-najarala
tidal-najarala,MH4U,size_gold,4987.7,cm,https://kiranico.com/en/mh4u/monster/tidal-najarala
tidal-najarala,MH4U,tolerance_paralysis,400,status build-up points,https://kiranico.com/en/mh4u/monster/tidal-najarala
tidal-najarala,MH4U,tolerance_poison,230,status build-up points,https://kiranico.com/en/mh4u/monster/tidal-najarala
tidal-najarala,MH4U,tolerance_sleep,180,status build-up points,https://kiranico.com/en/mh4u/monster/tidal-najarala
tidal-najarala,MH4U,tolerance_stun,110,status build-up points,https://kiranico.com/en/mh4u/monster/tidal-najarala
tigerstripe-zamtrios,MH4U,base_hp,5000,HP,https://kiranico.com/en/mh4u/monster/tigerstripe-zamtrios
tigerstripe-zamtrios,MH4U,enrage_attack_mult,1.3,multiplier,https://kiranico.com/en/mh4u/monster/tigerstripe-zamtrios
tigerstripe-zamtrios,MH4U,enrage_duration,100,seconds,https://kiranico.com/en/mh4u/monster/tigerstripe-zamtrios
tigerstripe-zamtrios,MH4U,enrage_speed_mult,1.2,multiplier,https://kiranico.com/en/mh4u/monster/tigerstripe-zamtrios
tigerstripe-zamtrios,MH4U,head_stagger,240,damage,https://kiranico.com/en/mh4u/monster/tigerstripe-zamtrios
tigerstripe-zamtrios,MH4U,hitzone_max_raw,45,hitzone %,https://kiranico.com/en/mh4u/monster/tigerstripe-zamtrios
tigerstripe-zamtrios,MH4U,size_base,1637.7777777777778,cm,https://kiranico.com/en/mh4u/monster/tigerstripe-zamtrios
tigerstripe-zamtrios,MH4U,size_gold,1869.1,cm,https://kiranico.com/en/mh4u/monster/tigerstripe-zamtrios
tigerstripe-zamtrios,MH4U,tolerance_paralysis,200,status build-up points,https://kiranico.com/en/mh4u/monster/tigerstripe-zamtrios
tigerstripe-zamtrios,MH4U,tolerance_poison,150,status build-up points,https://kiranico.com/en/mh4u/monster/tigerstripe-zamtrios
tigerstripe-zamtrios,MH4U,tolerance_sleep,150,status build-up points,https://kiranico.com/en/mh4u/monster/tigerstripe-zamtrios
tigerstripe-zamtrios,MH4U,tolerance_stun,200,status build-up points,https://kiranico.com/en/mh4u/monster/tigerstripe-zamtrios
tigrex,MH4U,base_hp,5000,HP,https://kiranico.com/en/mh4u/monster/tigrex
tigrex,MHGU,base_hp,5000,HP,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
tigrex,MHRS,base_hp,4500,"HP (base_hp_vital, LR/HR)",https://mhrice.info/mhrice.json
tigrex,MH4U,enrage_attack_mult,1.3,multiplier,https://kiranico.com/en/mh4u/monster/tigrex
tigrex,MHRS,enrage_attack_mult,1.1,multiplier,https://mhrice.info/mhrice.json
tigrex,MH4U,enrage_duration,80,seconds,https://kiranico.com/en/mh4u/monster/tigrex
tigrex,MHRS,enrage_duration,120,seconds,https://mhrice.info/mhrice.json
tigrex,MH4U,enrage_speed_mult,1.3,multiplier,https://kiranico.com/en/mh4u/monster/tigrex
tigrex,MHRS,enrage_speed_mult,1.1,motion-rate multiplier,https://mhrice.info/mhrice.json
tigrex,MHRS,enrage_trigger,800,damage points (High Rank),https://mhrice.info/mhrice.json
tigrex,MH4U,head_stagger,220,damage,https://kiranico.com/en/mh4u/monster/tigrex
tigrex,MHGU,head_stagger,220,stagger threshold (raw),https://mhgu.kiranico.com/monster/68746
tigrex,MHRS,head_stagger,280,"part vital (flinch value, LR/HR)",https://mhrice.info/mhrice.json
tigrex,MH4U,hitzone_max_raw,65,hitzone %,https://kiranico.com/en/mh4u/monster/tigrex
tigrex,MHGU,hitzone_max_raw,70,raw hitzone percent (max over all Kiranico GU states),https://mhgu.kiranico.com/monster/68746
tigrex,MHRS,hitzone_max_raw,70,hitzone percent (max over all parts and phases),https://mhrice.info/mhrice.json
tigrex,MHRS,move_power_max,108,raw damage (max base_damage),https://mhrice.info/mhrice.json
tigrex,MH4U,size_base,1735.400534150269,cm,https://kiranico.com/en/mh4u/monster/tigrex
tigrex,MHGU,size_base,1735.4,cm,https://mhgu.kiranico.com/monster/68746
tigrex,MHRS,size_base,1941.89,cm,https://mhrice.info/mhrice.json
tigrex,MH4U,size_gold,2134.5,cm,https://kiranico.com/en/mh4u/monster/tigrex
tigrex,MHGU,size_gold,2134.54,cm,https://mhgu.kiranico.com/monster/68746
tigrex,MHRS,size_gold,2388.5247,cm (base_size * king_boarder),https://mhrice.info/mhrice.json
tigrex,MH4U,tolerance_paralysis,200,status build-up points,https://kiranico.com/en/mh4u/monster/tigrex
tigrex,MHGU,tolerance_paralysis,200,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
tigrex,MHRS,tolerance_paralysis,180,status build-up points,https://mhrice.info/mhrice.json
tigrex,MH4U,tolerance_poison,180,status build-up points,https://kiranico.com/en/mh4u/monster/tigrex
tigrex,MHGU,tolerance_poison,180,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
tigrex,MHRS,tolerance_poison,150,status build-up points,https://mhrice.info/mhrice.json
tigrex,MH4U,tolerance_sleep,180,status build-up points,https://kiranico.com/en/mh4u/monster/tigrex
tigrex,MHGU,tolerance_sleep,180,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
tigrex,MHRS,tolerance_sleep,150,status build-up points,https://mhrice.info/mhrice.json
tigrex,MH4U,tolerance_stun,200,status build-up points,https://kiranico.com/en/mh4u/monster/tigrex
tigrex,MHGU,tolerance_stun,200,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
tigrex,MHRS,tolerance_stun,150,status build-up points,https://mhrice.info/mhrice.json
tobi-kadachi,MHRS,base_hp,5200,"HP (base_hp_vital, LR/HR)",https://mhrice.info/mhrice.json
tobi-kadachi,MHRS,enrage_attack_mult,1.1,multiplier,https://mhrice.info/mhrice.json
tobi-kadachi,MHRS,enrage_duration,80,seconds,https://mhrice.info/mhrice.json
tobi-kadachi,MHRS,enrage_speed_mult,1.1,motion-rate multiplier,https://mhrice.info/mhrice.json
tobi-kadachi,MHRS,enrage_trigger,1000,damage points (High Rank),https://mhrice.info/mhrice.json
tobi-kadachi,MHRS,head_stagger,280,"part vital (flinch value, LR/HR)",https://mhrice.info/mhrice.json
tobi-kadachi,MHRS,hitzone_max_raw,65,hitzone percent (max over all parts and phases),https://mhrice.info/mhrice.json
tobi-kadachi,MHRS,move_power_max,70,raw damage (max base_damage),https://mhrice.info/mhrice.json
tobi-kadachi,MHRS,size_base,1300.52,cm,https://mhrice.info/mhrice.json
tobi-kadachi,MHRS,size_gold,1599.6396,cm (base_size * king_boarder),https://mhrice.info/mhrice.json
tobi-kadachi,MHRS,tolerance_paralysis,180,status build-up points,https://mhrice.info/mhrice.json
tobi-kadachi,MHRS,tolerance_poison,100,status build-up points,https://mhrice.info/mhrice.json
tobi-kadachi,MHRS,tolerance_sleep,150,status build-up points,https://mhrice.info/mhrice.json
tobi-kadachi,MHRS,tolerance_stun,150,status build-up points,https://mhrice.info/mhrice.json
tzitzi-ya-ku,MHWorld,base_hp,2650,HP,https://mhworld.kiranico.com/en/monsters/WQvu8/tzitzi-ya-ku
tzitzi-ya-ku,MHWorld,enrage_attack_mult,1.2,"multiplier (Low Rank/High Rank column, not Master Rank)",https://mhworld.kiranico.com/en/monsters/WQvu8/tzitzi-ya-ku
tzitzi-ya-ku,MHWorld,enrage_duration,100,"seconds (Low Rank/High Rank column, not Master Rank)",https://mhworld.kiranico.com/en/monsters/WQvu8/tzitzi-ya-ku
tzitzi-ya-ku,MHWorld,enrage_speed_mult,1.1,"multiplier (Low Rank/High Rank column, not Master Rank)",https://mhworld.kiranico.com/en/monsters/WQvu8/tzitzi-ya-ku
tzitzi-ya-ku,MHWorld,enrage_trigger,500,"damage points (Low Rank/High Rank column, not Master Rank)",https://mhworld.kiranico.com/en/monsters/WQvu8/tzitzi-ya-ku
tzitzi-ya-ku,MHWorld,head_stagger,160,"damage (Part Breakability, exact ""Head"" row)",https://mhworld.kiranico.com/en/monsters/WQvu8/tzitzi-ya-ku
tzitzi-ya-ku,MHWorld,hitzone_max_raw,75,"raw hitzone % (max sever/blunt/shot over LR/HR Physiology rows, including state-variant parts e.g. ""Head (White)"", excluding Master Rank override rows)",https://mhworld.kiranico.com/en/monsters/WQvu8/tzitzi-ya-ku
